-2; -0,49740932642487024
-1,9680000000000002; -0,49224870466321224
-1,9360000000000002; -0,48190673575129517
-1,9040000000000001; -0,47674611398963707
-1,872; -0,46640414507772
-1,84; -0,4612435233160619
-1,8080000000000003; -0,4509015544041449
-1,7760000000000002; -0,4431502590673573
-1,6880000000000002; -0,4224818652849739
-1,6; -0,4018134715025904
-1,5520000000000003; -0,38889119170984443
-1,4960000000000002; -0,3733834196891189
-1,4240000000000002; -0,35529533678756453
-1,344; -0,3372124352331604
-1,28; -0,3217098445595853
-1,2320000000000002; -0,3087875647668391
-1,1600000000000001; -0,29069948186528477
-1,104; -0,27778238341968886
-1,064; -0,26485492227979257
-1,016; -0,25452331606217593
-0,992; -0,25194818652849715
-0,9039999999999999; -0,25459585492227954
-0,8480000000000003; -0,2546321243523314
-0,7920000000000003; -0,25984974093264224
-0,7359999999999998; -0,2624766839378236
-0,6800000000000002; -0,265103626943005
-0,5920000000000001; -0,27034196891191686
-0,49600000000000044; -0,27558549222797907
-0,4159999999999999; -0,2834093264248702
-0,3200000000000003; -0,29124352331606196
-0,20800000000000018; -0,3016787564766837
-0,15200000000000014; -0,3068963730569945
-0,07200000000000006; -0,3121295336787563
0; -0,3173575129533676
0,06400000000000006; -0,3277616580310878
0,11999999999999966; -0,3329792746113987
0,18399999999999972; -0,3407927461139894
0,2400000000000002; -0,34601036269430024
0,30400000000000027; -0,3538238341968909
0,3680000000000003; -0,36163730569948166
0,4319999999999995; -0,3694507772020723
0,48; -0,3746632124352329
0,5599999999999996; -0,3850777202072536
0,6320000000000001; -0,3954870466321241
0,7040000000000002; -0,40589637305699455
0,7759999999999998; -0,4137150259067355
0,8479999999999999; -0,42412435233160606
0,9119999999999999; -0,4345284974093261
1,008; -0,44754404145077686
1,072; -0,4579481865284971
1,1600000000000001; -0,4709585492227977
1,2400000000000002; -0,483963730569948
1,3359999999999994; -0,4995699481865282
1,4319999999999995; -0,5151761658031084
1,5039999999999996; -0,5281761658031086
1,5999999999999996; -0,5437823834196889
1,6719999999999997; -0,5593730569948184
1,7759999999999998; -0,5775751295336785
1,8400000000000007; -0,5905699481865283
1,912; -0,6035699481865281
1,984; -0,6191606217616579
2,048; -0,6321554404145074
2,112; -0,6425595854922278
2,192; -0,6607461139896369
2,2719999999999994; -0,6763419689119169
2,3840000000000003; -0,6997305699481863
2,4560000000000004; -0,7179119170984453
2,5440000000000005; -0,7361036269430049
2,6159999999999997; -0,7516943005181345
2,6800000000000006; -0,7646891191709843
2,7680000000000007; -0,7854715025906733
2,8560000000000008; -0,8036632124352329
2,912; -0,8166528497409323
2,968; -0,8296424870466319
3,048; -0,8478290155440412
3,128; -0,8660155440414504
3,1999999999999993; -0,88160621761658
3,2720000000000002; -0,8971968911917094
3,3440000000000003; -0,9153782383419686
3,4000000000000004; -0,9283678756476681
3,5039999999999996; -0,9517512953367873
3,5839999999999996; -0,9699378238341967
3,6480000000000006; -0,9855233160621759
3,752; -1,008906735751295
3,816; -1,0244922279792743
3,936; -1,053067357512953
4,016; -1,0712538860103624
4,12; -1,0946373056994816
4,192; -1,1128186528497408
4,272; -1,13100518134715
4,36; -1,1517875647668392
4,4319999999999995; -1,1699689119170982
4,5280000000000005; -1,1933471502590671
4,608; -1,2115336787564763
4,672000000000001; -1,2271191709844556
4,736; -1,242704663212435
4,824000000000001; -1,263487046632124
4,912; -1,284269430051813
4,984000000000001; -1,305041450777202
5,072; -1,3232331606217613
5,152; -1,3440103626943
5,232; -1,3621968911917097
5,312; -1,380383419689119
5,3839999999999995; -1,398564766839378
5,472; -1,419347150259067
5,544000000000001; -1,437528497409326
5,64; -1,460906735751295
5,712000000000001; -1,4790880829015542
5,784; -1,4946787564766835
5,871999999999999; -1,5180518134715024
5,935999999999999; -1,5310466321243519
6,000000000000001; -1,5466321243523313
