-2.240506329113924, -1.1482517482517482
-2.1882911392405067, -1.1216783216783215
-2.136075949367089, -1.099300699300699
-2.0886075949367093, -1.074125874125874
-2.036392405063291, -1.0503496503496503
-1.9841772151898736, -1.0251748251748252
-1.9367088607594938, -1
-1.8844936708860762, -0.9762237762237761
-1.8322784810126582, -0.9524475524475524
-1.7848101265822784, -0.9272727272727272
-1.7325949367088609, -0.9034965034965035
-1.6851265822784811, -0.8797202797202797
-1.6329113924050633, -0.8559440559440559
-1.5806962025316456, -0.8321678321678322
-1.5332278481012658, -0.8083916083916083
-1.4810126582278482, -0.786013986013986
-1.4335443037974684, -0.7608391608391608
-1.3813291139240504, -0.7384615384615384
-1.3291139240506327, -0.7160839160839161
-1.2816455696202531, -0.6937062937062937
-1.2294303797468356, -0.6713286713286714
-1.1772151898734176, -0.6489510489510489
-1.1297468354430378, -0.6293706293706294
-1.0775316455696204, -0.606993006993007
-1.0253164556962027, -0.5874125874125874
-0.9778481012658227, -0.5706293706293706
-0.9256329113924049, -0.5524475524475525
-0.8734177215189876, -0.5342657342657342
-0.8259493670886076, -0.5174825174825175
-0.7737341772151898, -0.5006993006993007
-0.7262658227848102, -0.48391608391608393
-0.674050632911392, -0.46853146853146854
-0.6218354430379747, -0.45314685314685316
-0.5743670886075947, -0.4391608391608392
-0.5221518987341769, -0.4251748251748252
-0.4699367088607591, -0.4097902097902098
-0.42246835443037956, -0.39860139860139865
-0.3702531645569618, -0.38601398601398607
-0.3227848101265818, -0.3734265734265735
-0.27056962025316444, -0.3622377622377623
-0.21835443037974667, -0.3496503496503497
-0.17088607594936667, -0.3412587412587413
-0.11867088607594889, -0.3314685314685315
-0.06645569620253156, -0.32307692307692315
-0.018987341772151556, -0.3160839160839161
0.03322784810126622, -0.3090909090909091
0.085443037974684, -0.3034965034965035
0.132911392405064, -0.2993006993006993
0.18512658227848133, -0.2951048951048951
0.2373417721518991, -0.2923076923076923
0.28481012658227867, -0.2895104895104895
0.3370253164556969, -0.2867132867132867
0.38449367088607644, -0.2839160839160839
0.4367088607594938, -0.28251748251748254
0.488924050632912, -0.27972027972027974
0.5363924050632916, -0.27972027972027974
0.5886075949367093, -0.27692307692307694
0.6360759493670893, -0.27692307692307694
0.6882911392405062, -0.27552447552447557
0.7405063291139244, -0.2741258741258742
0.787974683544304, -0.27272727272727276
0.8401898734177222, -0.27272727272727276
0.89240506329114, -0.27132867132867133
0.9398734177215196, -0.26993006993006996
0.9920886075949373, -0.26993006993006996
1.0395569620253169, -0.2685314685314686
1.0917721518987347, -0.2685314685314686
1.1439873417721524, -0.26713286713286716
1.191455696202532, -0.26573426573426573
1.2436708860759498, -0.26573426573426573
1.2958860759493676, -0.26573426573426573
1.343354430379747, -0.26573426573426573
1.3955696202531649, -0.26573426573426573
1.4477848101265827, -0.26573426573426573
1.4952531645569622, -0.26433566433566436
1.5427215189873427, -0.26433566433566436
1.5949367088607604, -0.262937062937063
1.6471518987341773, -0.262937062937063
1.699367088607595, -0.262937062937063
1.7468354430379756, -0.262937062937063
1.7990506329113933, -0.262937062937063
