"[[0.6927129  0.76671741 0.81111059 0.83925709 0.8582746  0.87095806
  0.87999407 0.88662181]
 [0.40884948 0.55288859 0.633426   0.68433306 0.71868936 0.74206821
  0.7586517  0.77036045]]"
"[[0.69273064 0.76672663 0.8111158  0.83926022 0.85827649 0.87095908
  0.87999485 0.88662241]
 [0.40891647 0.55291875 0.63344241 0.68434268 0.71869524 0.74207201
  0.75865408 0.7703618 ]]"
"[[0.69276024 0.76674201 0.8111245  0.83926539 0.85827968 0.8709611
  0.87999618 0.88662328]
 [0.40902828 0.55296902 0.63346977 0.68435877 0.7187051  0.74207824
  0.75865808 0.77036446]]"
"[[0.69280172 0.76676355 0.81113667 0.83927265 0.85828415 0.87096395
  0.87999805 0.88662451]
 [0.40918519 0.55303947 0.6335081  0.6843813  0.7187189  0.74208697
  0.7586637  0.77036814]]"
"[[0.69285508 0.76679127 0.81115232 0.83928198 0.85828991 0.87096762
  0.88000045 0.88662609]
 [0.40938758 0.55313016 0.63355742 0.6844103  0.71873665 0.74209819
  0.75867092 0.77037289]]"
"[[0.69292036 0.76682516 0.81117146 0.83929339 0.85829695 0.87097212
  0.88000338 0.88662802]
 [0.40963594 0.55324119 0.63361775 0.68444576 0.71875837 0.74211192
  0.75867976 0.77037869]]"
"[[0.69299759 0.76686523 0.8111941  0.83930688 0.85830528 0.87097743
  0.88000684 0.88663029]
 [0.40993088 0.55337265 0.63368913 0.68448769 0.71878405 0.74212815
  0.75869021 0.77038556]]"
"[[0.69308681 0.76691151 0.81122022 0.83932246 0.85831489 0.87098357
  0.88001084 0.88663292]
 [0.41027312 0.55352468 0.63377161 0.68453613 0.7188137  0.74214688
  0.75870227 0.77039349]]"
"[[0.69318806 0.766964   0.81124986 0.83934011 0.85832579 0.87099052
  0.88001537 0.8866359 ]
 [0.41066353 0.55369742 0.63386522 0.68459108 0.71884733 0.74216813
  0.75871595 0.77040248]]"
"[[0.69330141 0.76702273 0.811283   0.83935986 0.85833797 0.87099831
  0.88002044 0.88663923]
 [0.41110309 0.55389103 0.63397002 0.68465257 0.71888495 0.7421919
  0.75873125 0.77041253]]"
"[[0.6934269  0.76708771 0.81131966 0.8393817  0.85835145 0.87100691
  0.88002604 0.88664291]
 [0.41159292 0.55410571 0.63408607 0.68472062 0.71892658 0.74221819
  0.75874818 0.77042365]]"
"[[0.69356461 0.76715896 0.81135984 0.83940564 0.85836622 0.87101634
  0.88003218 0.88664695]
 [0.4121343  0.55434168 0.63421343 0.68479526 0.71897222 0.74224702
  0.75876673 0.77043585]]"
"[[0.69371461 0.76723651 0.81140357 0.83943168 0.85838229 0.8710266
  0.88003886 0.88665134]
 [0.41272868 0.55459915 0.63435218 0.68487652 0.71902189 0.74227838
  0.75878692 0.77044911]]"
"[[0.69387697 0.76732038 0.81145084 0.83945982 0.85839966 0.87103768
  0.88004608 0.88665609]
 [0.41337765 0.55487839 0.63450241 0.68496443 0.71907561 0.74231229
  0.75880874 0.77046345]]"
"[[0.69405179 0.76741061 0.81150167 0.83949008 0.85841833 0.8710496
  0.88005384 0.88666119]
 [0.41408301 0.55517967 0.63466418 0.68505903 0.71913339 0.74234876
  0.75883221 0.77047887]]"
"[[0.69423916 0.76750721 0.81155607 0.83952246 0.8584383  0.87106235
  0.88006214 0.88666665]
 [0.41484674 0.55550331 0.6348376  0.68516035 0.71919525 0.7423878
  0.75885732 0.77049536]]"
"[[0.69443917 0.76761023 0.81161406 0.83955697 0.85845958 0.87107593
  0.88007099 0.88667246]
 [0.41567105 0.55584962 0.63502277 0.68526843 0.71926122 0.74242941
  0.75888409 0.77051295]]"
"[[0.69465195 0.76771969 0.81167564 0.83959361 0.85848218 0.87109036
  0.88008038 0.88667864]
 [0.41655838 0.55621897 0.6352198  0.68538333 0.7193313  0.74247361
  0.75891252 0.77053162]]"
"[[0.69487759 0.76783563 0.81174084 0.83963239 0.85850609 0.87110562
  0.88009031 0.88668517]
 [0.41751143 0.55661174 0.63542879 0.68550507 0.71940552 0.7425204
  0.75894262 0.77055139]]"
"[[0.69511623 0.7679581  0.81180967 0.83967331 0.85853133 0.87112172
  0.8801008  0.88669207]
 [0.41853318 0.55702833 0.63564988 0.68563372 0.71948391 0.74256981
  0.75897439 0.77057226]]"
"[[0.69536799 0.76808712 0.81188214 0.83971639 0.85855789 0.87113867
  0.88011183 0.88669932]
 [0.41962693 0.55746919 0.63588319 0.68576933 0.71956649 0.74262185
  0.75900784 0.77059422]]"
"[[0.69563301 0.76822276 0.81195828 0.83976164 0.85858578 0.87115646
  0.88012342 0.88670694]
 [0.42079631 0.55793479 0.63612887 0.68591194 0.71965328 0.74267652
  0.75904299 0.7706173 ]]"
"[[0.69591144 0.76836504 0.81203811 0.83980906 0.858615   0.87117511
  0.88013556 0.88671492]
 [0.42204533 0.55842564 0.63638705 0.68606162 0.71974432 0.74273385
  0.75907983 0.77064149]]"
"[[0.69620344 0.76851402 0.81212163 0.83985866 0.85864557 0.87119461
  0.88014825 0.88672327]
 [0.42337844 0.55894226 0.63665789 0.68621843 0.71983963 0.74279384
  0.75911838 0.7706668 ]]"
"[[0.69650916 0.76866975 0.81220888 0.83991046 0.85867748 0.87121496
  0.8801615  0.88673199]
 [0.42480053 0.55948523 0.63694157 0.68638244 0.71993924 0.74285652
  0.75915865 0.77069323]]"
"[[0.69682878 0.76883228 0.81229987 0.83996446 0.85871075 0.87123618
  0.88017532 0.88674107]
 [0.42631702 0.56005516 0.63723824 0.6865537  0.72004318 0.7429219
  0.75920064 0.77072079]]"
"[[0.69716248 0.76900166 0.81239463 0.84002067 0.85874537 0.87125826
  0.88018969 0.88675052]
 [0.42793386 0.5606527  0.63754809 0.6867323  0.72015149 0.74299
  0.75924437 0.77074949]]"
"[[0.69751045 0.76917796 0.81249319 0.84007912 0.85878135 0.87128121
  0.88020463 0.88676035]
 [0.42965765 0.56127854 0.63787131 0.6869183  0.72026419 0.74306083
  0.75928985 0.77077934]]"
"[[0.69787289 0.76936124 0.81259555 0.84013979 0.85881871 0.87130503
  0.88022013 0.88677055]
 [0.43149566 0.56193342 0.6382081  0.68711178 0.72038134 0.74313442
  0.75933708 0.77081033]]"
"[[0.69825    0.76955155 0.81270176 0.84020272 0.85885745 0.87132972
  0.88023621 0.88678112]
 [0.43345584 0.56261811 0.63855868 0.68731282 0.72050295 0.74321078
  0.75938608 0.77084247]]"
"[[0.69864202 0.76974896 0.81281183 0.84026791 0.85889756 0.8713553
  0.88025286 0.88679207]
 [0.4355469  0.56333344 0.63892325 0.68752151 0.72062908 0.74328994
  0.75943687 0.77087578]]"
"[[0.69904916 0.76995354 0.81292579 0.84033538 0.85893907 0.87138176
  0.88027008 0.8868034 ]
 [0.43777831 0.56408029 0.63930207 0.68773794 0.72075976 0.74337192
  0.75948945 0.77091027]]"
